"date","USW00014819_PRCP","USW00014819_tavg2","USW00014819_TMAX","USW00014819_TMIN","USW00094846_PRCP","USW00094846_tavg2","USW00094846_TMAX","USW00094846_TMIN"
2014-09-07,0,68.5,79,58,0,67,80,54
2014-09-08,0,69.5,79,60,0,67,77,55
2014-09-09,0.01,73.5,81,66,0.01,70,79,63
2014-09-10,1.61,70,82,58,1.31,72,80,56
2014-09-11,0,55,58,52,0,54,56,50
2014-09-12,0.1,51.5,57,46,0.13,51,55,44
2014-09-13,0.01,51,60,42,0,47,59,41
2014-09-14,0,56.5,67,46,0,53,65,42
2014-09-15,0,58,62,54,0,56,62,51
2014-09-16,0,58,69,47,0,56,68,44
2014-09-17,0,60.5,72,49,0,59,70,48
2014-09-18,0,62.5,72,53,0,61,70,53
2014-09-19,0,66.5,76,57,0,63,78,53
2014-09-20,0.12,71.5,80,63,0.12,69,77,63
2014-09-21,0,61,70,52,0,65,69,51
2014-09-22,0,58.5,69,48,0,55,67,46
2014-09-23,0,63,76,50,0,60,74,51
2014-09-24,0,65.5,77,54,0,65,77,54
2014-09-25,0,68,78,58,0,65,74,56
2014-09-26,0,70,81,59,0,65,79,51
2014-09-27,0,70,79,61,0,66,79,54
2014-09-28,0,68.5,79,58,0,65,78,53
2014-09-29,0,70.5,84,57,0.01,66,83,53
2014-09-30,0,56,61,51,0,53,58,47
2014-10-01,0,62.5,73,52,0,58,70,49
2014-10-02,0.72,70.5,75,66,0.32,67,72,63
2014-10-03,1.05,57,68,46,0.68,60,65,43
2014-10-04,0.05,43,49,37,0.06,42,47,35
2014-10-05,0,49,56,42,0.01,45,55,37
2014-10-06,0.01,55.5,63,48,0.01,52,61,42
2014-10-07,0,59,69,49,0,55,66,48
2014-10-08,0,57.5,67,48,0,54,65,44
2014-10-09,0,57,64,50,0,54,62,43
2014-10-10,0,51.5,59,44,0,50,58,39
2014-10-11,0,50,60,40,0,47,59,36
2014-10-12,0.01,54.5,64,45,0.01,49,63,38
2014-10-13,0.44,65,71,59,0.64,59,67,56
2014-10-14,1.18,60.5,67,54,0.65,63,65,52
2014-10-15,0.07,55.5,58,53,0.05,53,55,50
2014-10-16,0,55.5,58,53,0,53,56,50
2014-10-17,0.01,56,63,49,0,54,62,48
2014-10-18,0.02,45.5,52,39,0.01,49,50,36
2014-10-19,0,46.5,57,36,0,43,54,33
2014-10-20,0,58,66,50,0.01,54,65,46
2014-10-21,0,51.5,54,49,0,50,53,45
2014-10-22,0,49.5,56,43,0,48,56,35
2014-10-23,0,51.5,62,41,0,46,59,36
2014-10-24,0,61,68,54,0,57,67,52
2014-10-25,0,63.5,75,52,0,62,72,49
2014-10-26,0,55,66,44,0,54,64,42
2014-10-27,0.02,66.5,79,54,0,60,77,51
2014-10-28,0.03,57,66,48,0,61,68,45
2014-10-29,0,44.5,49,40,0,47,49,36
2014-10-30,0,45,53,37,0,42,51,32
2014-10-31,0.04,41.5,49,34,0.03,42,47,33
2014-11-01,0,38.5,44,33,0,38,43,29
2014-11-02,0,41,53,29,0,36,51,25
2014-11-03,0,54.5,64,45,0,51,62,43
2014-11-04,0.02,62.5,80,45,0,55,60,44
2014-11-05,0,51,63,39,0,47,60,34
2014-11-06,0,46,52,40,0,47,51,38
2014-11-07,0,41,45,37,0,38,43,29
2014-11-08,0,44,49,39,0.01,43,47,36
2014-11-09,0,44.5,53,36,0,41,52,35
2014-11-10,0,54.5,65,44,0,49,62,41
2014-11-11,0.23,47,61,33,0.21,49,58,31
2014-11-12,0,30,33,27,0,29,31,24
2014-11-13,0,28.5,31,26,0,26,29,24
2014-11-14,0,26.5,29,24,0,26,27,21
2014-11-15,0,27,33,21,0.04,24,31,17
2014-11-16,0,29,33,25,0.01,26,31,18
2014-11-17,0,19,25,13,0,18,21,11
2014-11-18,0,16.5,21,12,0,13,19,9
2014-11-19,0,26,33,19,0,22,32,17
2014-11-20,0,23.5,30,17,0,22,27,14
2014-11-21,0,24.5,36,13,0,20,35,7
2014-11-22,0.05,44,54,34,0.07,37,52,33
2014-11-23,0.62,52,54,50,0.63,50,52,48
2014-11-24,0.35,39,51,27,0.43,42,49,24
2014-11-25,0,26,30,22,0.01,24,26,18
2014-11-26,0,27,32,22,0,22,29,17
2014-11-27,0,24.5,30,19,0,25,27,15
2014-11-28,0,28,36,20,0,22,34,18
2014-11-29,0,43.5,54,33,0,37,51,29
2014-11-30,0,42.5,56,29,0,46,50,24
2014-12-01,0,25,29,21,0,22,25,18
2014-12-02,0,27.5,33,22,0,25,34,18
2014-12-03,0,32.5,39,26,0,30,37,24
2014-12-04,0,31,37,25,0,28,35,23
2014-12-05,0,38,41,35,0,35,40,32
2014-12-06,0,38.5,43,34,0,35,40,26
2014-12-07,0,34.5,39,30,0,31,36,26
2014-12-08,0.1,37,39,35,0.2,33,37,32
2014-12-09,0.02,36.5,40,33,0,35,38,31
2014-12-10,0,33.5,36,31,0,31,33,28
2014-12-11,0,30,34,26,0,28,32,23
2014-12-12,0,32,39,25,0,29,37,23
2014-12-13,0,43,49,37,0,38,47,35
2014-12-14,0,50,53,47,0,47,50,45
2014-12-15,0.12,45.5,48,43,0.06,46,46,42
2014-12-16,0.02,39.5,47,32,0.02,42,45,29
2014-12-17,0,29,32,26,0,28,29,24
2014-12-18,0,28,31,25,0,24,28,19
2014-12-19,0,31.5,34,29,0,29,32,27
2014-12-20,0,33.5,35,32,0,30,33,28
2014-12-21,0,36,38,34,0,33,36,31
2014-12-22,0.28,37.5,44,31,0.32,33,41,28
2014-12-23,0.12,46,50,42,0.19,44,48,38
2014-12-24,0.12,40.5,43,38,0,39,40,36
2014-12-25,0,39.5,44,35,0,37,42,33
2014-12-26,0,44.5,51,38,0,41,50,36
2014-12-27,0,41,50,32,0,44,49,31
2014-12-28,0,31,36,26,0,29,35,22
2014-12-29,0,29.5,35,24,0,27,30,19
2014-12-30,0,18.5,24,13,0,17,20,9
2014-12-31,0,13,20,6,0,11,18,4
2015-01-01,0,24.5,32,17,0,20,32,14
2015-01-02,0,28,36,20,0,26,34,15
2015-01-03,0.55,34,37,31,0.57,31,34,29
2015-01-04,0.1,20.5,36,5,0.13,29,33,2
2015-01-05,0.11,4.5,10,-1,0.15,2,6,-3
2015-01-06,0,8.5,12,5,0.01,5,10,-5
2015-01-07,0,2,8,-4,0,3,6,-6
2015-01-08,0.05,6.5,20,-7,0.06,-2,18,-8
2015-01-09,0,9.5,16,3,0,8,11,0
2015-01-10,0,13,26,0,0,5,24,-2
2015-01-11,0.12,29.5,34,25,0.19,26,32,22
2015-01-12,0.03,24.5,30,19,0,23,28,15
2015-01-13,0,18,23,13,0,17,19,3
2015-01-14,0,13,21,5,0,11,19,1
2015-01-15,0,26.5,36,17,0,22,34,17
2015-01-16,0,28.5,35,22,0,28,34,23
2015-01-17,0,37,44,30,0,34,42,26
2015-01-18,0,37,43,31,0,37,40,27
2015-01-19,0,35,43,27,0,32,41,25
2015-01-20,0.01,36.5,40,33,0,34,36,29
2015-01-21,0,33.5,36,31,0.01,31,33,29
2015-01-22,0,32,34,30,0,30,31,28
2015-01-23,0,32,34,30,0,30,31,29
2015-01-24,0,38.5,45,32,0,33,43,29
2015-01-25,0.06,32,38,26,0.08,31,34,24
2015-01-26,0.04,25,29,21,0.07,23,26,15
2015-01-27,0,28.5,33,24,0,27,32,20
2015-01-28,0.03,30,36,24,0.01,26,34,19
2015-01-29,0,35,39,31,0.01,33,35,28
2015-01-30,0,27.5,32,23,0,27,30,18
2015-01-31,0.13,31,39,23,0.12,27,36,19
2015-02-01,0.33,27,33,21,0.87,29,31,19
2015-02-02,0,15.5,22,9,0.05,15,19,6
2015-02-03,0.05,19,30,8,0.09,13,26,2
2015-02-04,0,21,30,12,0.02,21,25,4
2015-02-05,0,10,17,3,0,7,15,-2
2015-02-06,0,23.5,32,15,0,17,31,13
2015-02-07,0,34.5,44,25,0,29,41,18
2015-02-08,0,36.5,42,31,0.01,36,39,25
2015-02-09,0,28.5,31,26,0,26,27,19
2015-02-10,0,29,33,25,0,25,33,14
2015-02-11,0,29.5,38,21,0,31,35,18
2015-02-12,0,16,21,11,0,16,18,8
2015-02-13,0,18,29,7,0,11,26,5
2015-02-14,0,16.5,29,4,0,19,27,1
2015-02-15,0,8.5,17,0,0.03,4,15,-3
2015-02-16,0,13.5,19,8,0,12,18,5
2015-02-17,0,16.5,22,11,0,17,19,8
2015-02-18,0,5.5,11,0,0,7,8,-3
2015-02-19,0,1,7,-5,0,-2,4,-8
2015-02-20,0,9.5,20,-1,0.01,3,18,-7
2015-02-21,0,26,33,19,0,22,32,17
2015-02-22,0,18.5,30,7,0,21,28,2
2015-02-23,0,7.5,15,0,0,4,12,-4
2015-02-24,0,19,32,6,0.01,11,29,4
2015-02-25,0.06,22,28,16,0.17,21,26,10
2015-02-26,0,14.5,22,7,0.17,17,19,0
2015-02-27,0,8.5,17,0,0,6,14,-2
2015-02-28,0,12,23,1,0.02,6,21,-10
2015-03-01,0.01,22.5,27,18,0,18,25,10
2015-03-02,0,25,34,16,0,21,33,13
2015-03-03,0.1,32,37,27,0.13,28,34,24
2015-03-04,0,23.5,33,14,0,24,31,10
2015-03-05,0,13.5,19,8,0,12,16,3
2015-03-06,0,16.5,27,6,0,12,27,0
2015-03-07,0,36,46,26,0,32,44,24
2015-03-08,0,36.5,42,31,0,35,40,28
2015-03-09,0,40,52,28,0,37,50,25
2015-03-10,0,46,54,38,0,40,51,35
2015-03-11,0,45,54,36,0,42,51,30
2015-03-12,0,45.5,58,33,0,42,56,28
2015-03-13,0,53,65,41,0,47,65,37
2015-03-14,0,51,62,40,0,51,60,37
2015-03-15,0,49,64,34,0,45,62,29
2015-03-16,0,59,74,44,0,58,73,42
2015-03-17,0,37.5,44,31,0,45,45,28
2015-03-18,0,40,50,30,0,37,50,28
2015-03-19,0,45.5,50,41,0,42,46,37
2015-03-20,0,45.5,52,39,0,42,50,38
2015-03-21,0,42.5,50,35,0,42,49,32
2015-03-22,0,33.5,37,30,0.02,32,35,26
2015-03-23,0.15,32,34,30,0.61,29,31,28
2015-03-24,0.04,32.5,40,25,0.04,30,37,19
2015-03-25,0.13,40.5,43,38,0.25,37,41,35
2015-03-26,0,40,46,34,0,37,42,31
2015-03-27,0.01,29.5,34,25,0.04,29,31,21
2015-03-28,0,29,37,21,0,27,36,20
2015-03-29,0.04,39.5,51,28,0.01,32,47,24
2015-03-30,0,50.5,64,37,0,46,61,34
2015-03-31,0,49,57,41,0,49,58,39
2015-04-01,0,57.5,74,41,0,52,72,35
2015-04-02,0.27,59,68,50,0.36,58,65,50
2015-04-03,0,45,57,33,0,50,53,30
2015-04-04,0,46,61,31,0,40,58,28
2015-04-05,0,58,69,47,0,53,66,36
2015-04-06,0.07,52.5,64,41,0.04,45,62,34
2015-04-07,0.04,44.5,49,40,0,40,46,38
2015-04-08,0.08,48.5,54,43,0.05,44,50,40
2015-04-09,0.95,60,74,46,1.41,52,71,41
2015-04-10,0,53.5,65,42,0,52,62,39
2015-04-11,0,51.5,64,39,0,48,62,38
2015-04-12,0,59,71,47,0,55,68,41
2015-04-13,0.14,61,69,53,0.22,60,65,49
2015-04-14,0,56.5,67,46,0,56,66,39
2015-04-15,0,55.5,67,44,0,54,64,43
2015-04-16,0.34,55.5,64,47,0,53,66,45
2015-04-17,0,64.5,80,49,0,61,78,45
2015-04-18,0,59,68,50,0,59,65,47
2015-04-19,0.42,60,69,51,0.46,56,68,48
2015-04-20,0,49.5,56,43,0.01,48,52,41
2015-04-21,0,49.5,58,41,0,44,54,38
2015-04-22,0,43,49,37,0,40,46,34
2015-04-23,0,45,56,34,0,42,55,32
2015-04-24,0.29,47.5,60,35,0.16,44,57,29
2015-04-25,0.34,44.5,49,40,0.16,43,48,39
2015-04-26,0,48,57,39,0,45,56,35
2015-04-27,0,49.5,56,43,0,46,55,38
2015-04-28,0,49,60,38,0,46,58,35
2015-04-29,0,53,64,42,0,49,61,38
2015-04-30,0,47,52,42,0,46,51,38
2015-05-01,0,52.5,65,40,0,50,67,38
2015-05-02,0,66,79,53,0,62,76,50
2015-05-03,0.2,71,82,60,0.42,67,78,55
2015-05-04,0,65.5,74,57,0,65,74,55
2015-05-05,0.79,55.5,60,51,0.95,52,56,47
2015-05-06,0,66.5,82,51,0,56,77,46
2015-05-07,0,72,87,57,0.04,67,83,52
2015-05-08,0.28,75,84,66,0.75,71,81,63
2015-05-09,0.38,58,67,49,0.29,60,64,47
2015-05-10,0.16,52.5,58,47,0.14,49,54,45
2015-05-11,0.14,60.5,71,50,0.22,56,68,47
2015-05-12,0,52.5,58,47,0,52,56,44
2015-05-13,0,49,53,45,0,48,52,40
2015-05-14,0.13,57.5,69,46,0.24,52,66,43
2015-05-15,0.03,69.5,79,60,0,63,76,57
2015-05-16,0,74.5,82,67,0.03,69,79,62
2015-05-17,0,76.5,84,69,0,72,82,66
2015-05-18,0,66,81,51,0,72,77,49
2015-05-19,0,49,54,44,0,50,53,40
2015-05-20,0.02,47,51,43,0.04,44,48,39
2015-05-21,0,58.5,70,47,0,52,69,45
2015-05-22,0,59,68,50,0,59,66,47
2015-05-23,0,68,83,53,0,62,80,46
2015-05-24,0.44,69,76,62,0.36,66,72,59
2015-05-25,0.06,74.5,81,68,0.07,70,78,65
2015-05-26,0.42,73,77,69,0.5,71,74,64
2015-05-27,0.06,70.5,77,64,0,68,74,59
2015-05-28,0,72,84,60,0,69,82,54
2015-05-29,0.18,77.5,84,71,0.2,72,81,63
2015-05-30,0.79,59,73,45,0.41,64,71,44
2015-05-31,0.05,50.5,57,44,0,47,55,42
2015-06-01,0,55,62,48,0,51,60,44
2015-06-02,0,58,71,45,0,56,70,42
2015-06-03,0,67,79,55,0,62,77,50
2015-06-04,0,72,82,62,0,68,81,57
2015-06-05,0,64.5,73,56,0,65,70,55
2015-06-06,0,63.5,73,54,0,60,71,52
2015-06-07,0.44,71.5,83,60,0.36,66,81,55
2015-06-08,0.1,74.5,86,63,0.04,73,84,61
2015-06-09,0,74,87,61,0,70,85,60
2015-06-10,0.09,82.5,94,71,0,80,92,68
2015-06-11,0.2,72,79,65,0.27,69,72,58
2015-06-12,0.17,66,74,58,0.13,62,67,56
2015-06-13,0.19,73,88,58,0.4,66,86,56
2015-06-14,1.54,77.5,85,70,0.6,73,83,68
2015-06-15,1.75,77,83,71,2.56,75,80,68
2015-06-16,0,67,74,60,0,69,72,56
2015-06-17,0.33,65,72,58,0.14,61,72,56
2015-06-18,0.48,70.5,82,59,0.27,72,79,58
2015-06-19,0,62.5,68,57,0,61,67,54
2015-06-20,0.22,69.5,82,57,0.31,63,78,53
2015-06-21,0,78.5,87,70,0,74,84,67
2015-06-22,0.04,78.5,85,72,0.09,75,83,66
2015-06-23,0,74,81,67,0,75,82,63
2015-06-24,0,72.5,79,66,0,70,79,60
2015-06-25,0.52,74,83,65,1.01,71,79,61
2015-06-26,0.7,65.5,70,61,0.13,63,67,58
2015-06-27,0,68,77,59,0,64,76,56
2015-06-28,0,69.5,81,58,0.02,67,79,54
2015-06-29,0.06,70.5,75,66,0.62,68,75,64
2015-06-30,0,70.5,80,61,0.17,68,77,57
2015-07-01,0,63,68,58,0,61,69,54
2015-07-02,0,63.5,71,56,0,59,69,53
2015-07-03,0,69,77,61,0,64,77,55
2015-07-04,0,73,84,62,0,70,81,59
2015-07-05,0,75,85,65,0,72,83,60
2015-07-06,0.56,79.5,88,71,0.49,74,85,64
2015-07-07,0.25,66.5,74,59,0.27,67,71,55
2015-07-08,0,63.5,68,59,0.07,60,67,54
2015-07-09,0.04,67.5,74,61,0,64,77,58
2015-07-10,0,72.5,82,63,0,69,83,59
2015-07-11,0.03,73,81,65,0.03,70,78,61
2015-07-12,0.06,76,83,69,0,74,83,69
2015-07-13,0.66,79,88,70,0.42,76,86,68
2015-07-14,0,74,84,64,0,76,83,61
2015-07-15,0,69,76,62,0,66,75,59
2015-07-16,0.52,71,79,63,0.97,66,75,58
2015-07-17,0.03,83.5,93,74,0.06,77,92,71
2015-07-18,0.03,84.5,93,76,0.54,79,89,73
2015-07-19,0,80,88,72,0,79,85,65
2015-07-20,0,78.5,89,68,0,74,85,63
2015-07-21,0,76,82,70,0,75,82,65
2015-07-22,0,75.5,84,67,0,74,83,64
2015-07-23,0,76.5,86,67,0,74,85,63
2015-07-24,0,78,87,69,0,75,84,64
2015-07-25,0,82.5,92,73,0,80,91,69
2015-07-26,0,76.5,82,71,0,75,80,64
2015-07-27,0,80.5,90,71,0,77,88,67
2015-07-28,0,84,94,74,0,79,91,67
2015-07-29,0.07,82,90,74,0,81,88,70
2015-07-30,0,79.5,90,69,0,77,88,65
2015-07-31,0,80,90,70,0,78,87,67
2015-08-01,0,77.5,89,66,0,76,87,64
2015-08-02,1.06,81.5,95,68,0.53,80,91,67
2015-08-03,0,76,84,68,0,76,82,67
2015-08-04,0,74,84,64,0,72,82,61
2015-08-05,0,74,83,65,0,73,82,61
2015-08-06,0,77,84,70,0,73,83,64
2015-08-07,0,76.5,85,68,0,73,83,63
2015-08-08,0,78,85,71,0,75,82,68
2015-08-09,0,76.5,83,70,0,72,80,67
2015-08-10,0.25,78.5,86,71,0.02,75,84,68
2015-08-11,0,75,82,68,0,73,82,65
2015-08-12,0,72,79,65,0,71,81,61
2015-08-13,0,76.5,86,67,0,74,85,65
2015-08-14,0.17,80.5,90,71,0.21,78,90,67
2015-08-15,0.17,80,90,70,0.14,77,92,67
2015-08-16,0,81.5,91,72,0,79,89,71
2015-08-17,0.41,81,90,72,0.12,79,88,68
2015-08-18,0.94,77,84,70,0.4,74,83,67
2015-08-19,0,71.5,79,64,0,72,75,62
2015-08-20,0,68.5,76,61,0,65,74,59
2015-08-21,0,72,84,60,0,69,82,55
2015-08-22,0,74.5,83,66,0,72,81,60
2015-08-23,0.09,72,79,65,0,71,77,61
2015-08-24,0,66.5,76,57,0,65,75,55
2015-08-25,0,67.5,73,62,0,63,72,59
2015-08-26,0,63,67,59,0,62,67,56
2015-08-27,0,65.5,75,56,0,63,76,51
2015-08-28,0,69,76,62,0,65,72,56
2015-08-29,0.37,71,76,66,0.74,68,70,63
2015-08-30,0,72,78,66,0,68,77,62
2015-08-31,0,76,87,65,0,71,85,60
2015-09-01,0,81.5,89,74,0,78,88,68
2015-09-02,0,82.5,92,73,0,80,90,72
2015-09-03,0,83.5,93,74,0,81,91,71
2015-09-04,0,79.5,87,72,0,74,85,68
2015-09-05,0.02,80,87,73,0,75,87,69
2015-09-06,0,84,94,74,0,80,92,70
2015-09-07,0,83.5,90,77,0,81,88,76
2015-09-08,1.01,79,88,70,1.04,77,81,68
2015-09-09,0,70,78,62,0,70,77,58
2015-09-10,0.2,68,77,59,0.21,64,74,54
2015-09-11,0.23,63,69,57,0.17,62,67,54
2015-09-12,0.16,59.5,66,53,0,58,65,50
2015-09-13,0,60.5,71,50,0,58,70,48
2015-09-14,0,69.5,83,56,0,65,82,52
2015-09-15,0,74.5,84,65,0,73,82,62
2015-09-16,0,72.5,84,61,0,71,83,56
2015-09-17,0.26,76.5,87,66,0.36,72,85,61
2015-09-18,3.15,73,79,67,2.41,72,74,65
2015-09-19,0.04,64,71,57,0.05,65,71,53
2015-09-20,0,62.5,72,53,0,60,73,50
2015-09-21,0,64.5,73,56,0,62,74,52
2015-09-22,0,69,81,57,0,65,80,53
2015-09-23,0,70.5,80,61,0,68,80,57
2015-09-24,0,70,78,62,0,67,76,56
2015-09-25,0,70,76,64,0,65,73,60
2015-09-26,0,68.5,76,61,0,67,75,60
2015-09-27,0,71.5,76,67,0,67,74,61
2015-09-28,0,74,81,67,0,70,77,64
2015-09-29,0,65.5,72,59,0.4,64,68,55
2015-09-30,0,59,63,55,0,57,61,52
2015-10-01,0,56.5,60,53,0,55,59,52
2015-10-02,0,57.5,62,53,0,55,60,51
2015-10-03,0.04,52,55,49,0.01,52,54,48
2015-10-04,0,55.5,60,51,0,52,57,50
2015-10-05,0,59,61,57,0,57,60,55
2015-10-06,0,63,68,58,0,60,71,55
2015-10-07,0,64.5,73,56,0,62,71,54
2015-10-08,0,67,79,55,0.05,62,77,50
2015-10-09,0,58,67,49,0,60,64,47
2015-10-10,0,55.5,66,45,0,53,65,42
2015-10-11,0,66.5,80,53,0,62,79,51
2015-10-12,0,66.5,77,56,0,67,75,53
2015-10-13,0,57.5,64,51,0,56,63,47
2015-10-14,0,55,65,45,0,52,63,42
2015-10-15,0,60,71,49,0,55,69,46
2015-10-16,0,49,56,42,0,49,55,37
2015-10-17,0,45,54,36,0,42,53,33
2015-10-18,0,48,61,35,0,45,60,33
2015-10-19,0,60.5,74,47,0,55,73,47
2015-10-20,0.09,66,77,55,0.11,64,74,57
2015-10-21,0,68,77,59,0.01,63,75,52
2015-10-22,0,59.5,64,55,0,60,62,51
2015-10-23,0.04,60,66,54,0.16,55,64,52
2015-10-24,0.12,59.5,68,51,0.3,62,66,46
2015-10-25,0,52.5,63,42,0,51,62,41
2015-10-26,0,52,62,42,0,49,61,37
2015-10-27,0.38,54,57,51,0.49,53,56,50
2015-10-28,0.16,48.5,58,39,0.33,53,56,37
2015-10-29,0,43,48,38,0,41,47,36
2015-10-30,0,47,57,37,0,45,56,36
2015-10-31,0.74,50,54,46,0.77,47,52,45
2015-11-01,0,55.5,65,46,0,53,63,44
2015-11-02,0,62,74,50,0,58,72,47
2015-11-03,0,61.5,73,50,0,58,70,44
2015-11-04,0,61.5,73,50,0,58,71,48
2015-11-05,0,66,71,61,0,64,70,59
2015-11-06,0.47,55,67,43,0.16,56,65,41
2015-11-07,0,46.5,55,38,0,44,53,35
2015-11-08,0,44,54,34,0,41,52,28
2015-11-09,0,45.5,56,35,0,42,56,29
2015-11-10,0,48,58,38,0,45,56,32
2015-11-11,0.73,53.5,64,43,0.42,48,63,36
2015-11-12,0.02,51,58,44,0,48,56,42
2015-11-13,0,42,48,36,0,42,47,32
2015-11-14,0,44.5,58,31,0,39,57,25
2015-11-15,0,55,66,44,0,53,64,44
2015-11-16,0.03,53,58,48,0.12,52,57,43
2015-11-17,0.44,56,63,49,0.63,51,61,47
2015-11-18,0.26,56.5,63,50,0.2,58,62,47
2015-11-19,0,43.5,50,37,0,45,47,35
2015-11-20,0.12,38,43,33,0.28,36,40,31
2015-11-21,0.55,28,35,21,1.16,32,33,18
2015-11-22,0,21,29,13,0,19,27,7
2015-11-23,0,33,39,27,0,28,37,25
2015-11-24,0,35.5,45,26,0,32,41,21
2015-11-25,0.02,46,53,39,0,38,52,29
2015-11-26,0.54,56,62,50,0.42,52,60,48
2015-11-27,0.81,47.5,57,38,0.84,45,56,34
2015-11-28,0,38,40,36,0,35,38,30
2015-11-29,0,36.5,43,30,0,33,41,25
2015-11-30,0.15,42.5,46,39,0.26,40,44,38
2015-12-01,0.15,42,45,39,0.18,42,43,37
2015-12-02,0.13,36,39,33,0.21,35,38,31
2015-12-03,0,34,37,31,0,33,35,30
2015-12-04,0,40.5,48,33,0,37,47,32
2015-12-05,0,37.5,45,30,0,36,46,29
2015-12-06,0,40,48,32,0,36,47,27
2015-12-07,0,36.5,40,33,0,34,39,27
2015-12-08,0,44.5,49,40,0,40,47,38
2015-12-09,0,49,55,43,0,46,52,40
2015-12-10,0,51.5,60,43,0,48,57,41
2015-12-11,0,49.5,55,44,0,46,51,41
2015-12-12,0,55.5,60,51,0,50,57,47
2015-12-13,0.78,59,64,54,0.85,55,61,48
2015-12-14,0.37,52.5,62,43,0.39,55,61,42
2015-12-15,0,42.5,44,41,0,41,43,39
2015-12-16,0.09,45,55,35,0.12,43,53,35
2015-12-17,0,33,36,30,0,33,35,28
2015-12-18,0,29.5,33,26,0,28,32,24
2015-12-19,0,24.5,32,17,0,23,30,15
2015-12-20,0.03,39.5,51,28,0.03,34,50,23
2015-12-21,0.72,48.5,54,43,0.67,46,52,41
2015-12-22,0.01,40.5,44,37,0.02,39,41,35
2015-12-23,0.84,51.5,61,42,0.49,47,59,40
2015-12-24,0,40,44,36,0,42,42,34
2015-12-25,0,41,46,36,0,38,44,32
2015-12-26,0.24,43,45,41,0.21,39,42,37
2015-12-27,0.16,39.5,43,36,0.14,38,40,35
2015-12-28,1.82,37,42,32,1.47,33,39,31
2015-12-29,0,36,41,31,0,33,39,29
2015-12-30,0.06,29.5,31,28,0.09,29,29,27
2015-12-31,0,26.5,29,24,0,26,28,22
2016-01-01,0,25.5,31,20,0,23,31,19
2016-01-02,0,27.5,33,22,0,27,32,20
2016-01-03,0,27.5,31,24,0,27,29,22
2016-01-04,0,28.5,32,25,0,27,31,22
2016-01-05,0,27.5,34,21,0,26,33,17
2016-01-06,0,32,39,25,0,28,36,21
2016-01-07,0,39.5,43,36,0.01,36,41,34
2016-01-08,0.18,42.5,46,39,0.19,38,42,36
2016-01-09,0.27,35.5,44,27,0.27,37,40,23
2016-01-10,0,15.5,27,4,0,19,23,2
2016-01-11,0.06,14,26,2,0.11,5,24,-1
2016-01-12,0,13.5,22,5,0.01,14,20,3
2016-01-13,0,15.5,29,2,0,7,25,-2
2016-01-14,0,36.5,45,28,0,31,44,24
2016-01-15,0.02,37.5,43,32,0.01,40,43,30
2016-01-16,0,23,32,14,0,28,30,9
2016-01-17,0,7.5,14,1,0,8,8,-1
2016-01-18,0,4,10,-2,0,1,7,-4
2016-01-19,0,10,18,2,0,6,17,0
2016-01-20,0.03,19,25,13,0.05,17,23,12
2016-01-21,0,24,32,16,0,19,29,9
2016-01-22,0.01,26.5,32,21,0.02,24,30,19
2016-01-23,0,29.5,35,24,0,28,33,20
2016-01-24,0,30.5,37,24,0,27,34,24
2016-01-25,0.06,36,43,29,0.13,31,41,24
2016-01-26,0,32.5,38,27,0.02,33,36,24
2016-01-27,0,30.5,35,26,0,28,34,23
2016-01-28,0,36,41,31,0,34,39,29
2016-01-29,0,30.5,37,24,0,28,35,20
2016-01-30,0,42.5,49,36,0,38,46,35
2016-01-31,0.02,41.5,49,34,0.02,42,48,33
2016-02-01,0,39,47,31,0,36,45,30
2016-02-02,0.74,38,40,36,0.79,35,38,32
2016-02-03,0,34,39,29,0.02,36,37,28
2016-02-04,0,26.5,32,21,0,27,32,19
2016-02-05,0,30.5,34,27,0,29,34,25
2016-02-06,0,34,42,26,0,31,41,24
2016-02-07,0,40,46,34,0,38,43,32
2016-02-08,0,28.5,34,23,0.02,31,32,20
2016-02-09,0,19,23,15,0.02,19,21,13
2016-02-10,0,15,19,11,0,14,18,9
2016-02-11,0,16.5,24,9,0,13,21,7
2016-02-12,0,17,25,9,0,19,23,7
2016-02-13,0,11.5,19,4,0,9,17,2
2016-02-14,0.01,16,19,13,0.1,14,18,9
2016-02-15,0,24,29,19,0.01,21,27,18
2016-02-16,0.03,31.5,37,26,0.04,27,33,24
2016-02-17,0,31.5,36,27,0,28,34,21
2016-02-18,0,34,42,26,0,30,42,23
2016-02-19,0,53.5,65,42,0,47,62,41
2016-02-20,0,51,60,42,0,49,57,38
2016-02-21,0,39.5,44,35,0,40,41,29
2016-02-22,0,36.5,45,28,0,35,44,26
2016-02-23,0,38.5,46,31,0,36,45,26
2016-02-24,0.04,35.5,39,32,0.15,35,36,32
2016-02-25,0,35,38,32,0,33,37,31
2016-02-26,0,31.5,35,28,0,31,33,24
2016-02-27,0,41.5,55,28,0,37,54,28
2016-02-28,0.05,51,64,38,0.08,52,62,36
2016-02-29,0,42.5,55,30,0,41,52,28
2016-03-01,0.06,26.5,33,20,0.1,28,30,18
2016-03-02,0,23.5,33,14,0,21,32,11
2016-03-03,0.05,31,33,29,0.07,30,33,27
2016-03-04,0.03,31,39,23,0.07,30,39,20
2016-03-05,0,34.5,40,29,0,33,39,29
2016-03-06,0,44,53,35,0,39,52,33
2016-03-07,0,54.5,62,47,0.03,51,63,44
