"","STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","SX32","SX32_ATTRIBUTES","SX52","SX52_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"3572","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2017-07-14",6.49,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1147,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",71,",,W",63,",,W",NA,"",320,",,W",300,",,W",NA,"",NA,"",NA,"",16.1,",,W",19.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3573","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2017-07-15",5.14,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1407,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",79,",,W",61,",,W",NA,"",230,",,W",230,",,W",NA,"",NA,"",NA,"",14.1,",,W",18.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3574","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2017-07-16",8.5,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",137,",,W",0.01,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",77,",,W",60,",,W",NA,"",190,",,W",190,",,W",NA,"",NA,"",NA,"",21.9,",,W",25.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3575","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2017-07-17",4.92,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1301,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",73,",,W",58,",,W",NA,"",80,",,W",90,",,W",NA,"",NA,"",NA,"",12.1,",,W",16.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3576","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2017-07-18",2.91,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",2331,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",87,",,W",61,",,W",NA,"",260,",,W",240,",,W",NA,"",NA,"",NA,"",8.9,",,W",14.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3577","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2017-07-19",6.71,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",2043,",,W",0.35,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",81,",,W",69,",,W",NA,"",290,",,W",280,",,W",NA,"",NA,"",NA,"",23,",,W",33.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3578","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2017-07-20",7.16,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",653,",,W",1.25,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",88,",,W",68,",,W",NA,"",160,",,W",150,",,W",NA,"",NA,"",NA,"",23.9,",,W",27.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3579","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2017-07-21",5.14,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",2306,",,W",0.6,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",87,",,W",73,",,W",NA,"",210,",,W",140,",,W",NA,"",NA,"",NA,"",14.1,",,W",18.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3580","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2017-07-22",5.82,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",403,",,W",0.56,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",85,",,W",71,",,W",NA,"",190,",,W",190,",,W",NA,"",NA,"",NA,"",28,",,W",35.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3581","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2017-07-23",5.37,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1508,",,W",0.12,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",88,",,W",69,",,W",NA,"",360,",,W",330,",,W",NA,"",NA,"",NA,"",18.1,",,W",25.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3582","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2017-07-24",7.83,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",810,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",71,",,W",63,",,W",NA,"",20,",,W",20,",,W",NA,"",NA,"",NA,"",18.1,",,W",23.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3583","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2017-07-25",6.26,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1631,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",80,",,W",61,",,W",NA,"",170,",,W",140,",,W",NA,"",NA,"",NA,"",16.1,",,W",19.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3584","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2017-07-26",5.82,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1022,",,W",0.01,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",86,",,W",66,",,W",NA,"",200,",,W",200,",,W",NA,"",NA,"",NA,"",13,",,W",16.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3585","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2017-07-27",9.17,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1604,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",80,",,W",69,",,W",NA,"",20,",,W",30,",,W",NA,"",NA,"",NA,"",19.9,",,W",25.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3586","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2017-07-28",10.74,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1410,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",77,",,W",65,",,W",NA,"",10,",,W",40,",,W",NA,"",NA,"",NA,"",17,",,W",23.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3587","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2017-07-29",6.04,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",846,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",77,",,W",61,",,W",NA,"",40,",,W",50,",,W",NA,"",NA,"",NA,"",16.1,",,W",21.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3588","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2017-07-30",3.8,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1649,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",82,",,W",60,",,W",NA,"",10,",,W",40,",,W",NA,"",NA,"",NA,"",12.1,",,W",19,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3589","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2017-07-31",2.24,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1349,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",86,",,W",63,",,W",NA,"",110,",,W",110,",,W",NA,"",NA,"",NA,"",13,",,W",16.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3590","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2017-08-01",3.58,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1500,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",85,",,W",64,",,W",NA,"",140,",,W",130,",,W",NA,"",NA,"",NA,"",13,",,W",18.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3591","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2017-08-02",5.37,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1533,",,W",0,"T,,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",87,",,W",64,",,W",NA,"",20,",,W",40,",,W",NA,"",NA,"",NA,"",17,",,W",23,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3592","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2017-08-03",6.49,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1133,",,W",0.54,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",85,",,W",60,",,W",NA,"",240,",,W",230,",,W",NA,"",NA,"",NA,"",25.1,",,W",36,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3593","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2017-08-04",10.96,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1056,",,W",0,"T,,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",67,",,W",55,",,W",NA,"",320,",,W",290,",,W",NA,"",NA,"",NA,"",21.9,",,W",29.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3594","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2017-08-05",4.92,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1050,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",80,",,W",59,",,W",NA,"",280,",,W",240,",,W",NA,"",NA,"",NA,"",14.1,",,W",19,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3595","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2017-08-06",2.46,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1649,",,W",0,"T,,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",78,",,W",60,",,W",NA,"",160,",,W",150,",,W",NA,"",NA,"",NA,"",12.1,",,W",14.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3596","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2017-08-07",5.82,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1126,",,W",0,"T,,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",74,",,W",57,",,W",NA,"",20,",,W",30,",,W",NA,"",NA,"",NA,"",16.1,",,W",19.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3597","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2017-08-08",4.03,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1408,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",83,",,W",54,",,W",NA,"",310,",,W",300,",,W",NA,"",NA,"",NA,"",13,",,W",17,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3598","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2017-08-09",3.36,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1059,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",82,",,W",58,",,W",NA,"",120,",,W",220,",,W",NA,"",NA,"",NA,"",12.1,",,W",17,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3599","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2017-08-10",6.26,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1643,",,W",0.57,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",85,",,W",60,",,W",NA,"",290,",,W",300,",,W",NA,"",NA,"",NA,"",19.9,",,W",27.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3600","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2017-08-11",7.61,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1157,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",77,",,W",62,",,W",NA,"",310,",,W",320,",,W",NA,"",NA,"",NA,"",16.1,",,W",21,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3601","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2017-08-12",5.14,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",621,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",74,",,W",58,",,W",NA,"",360,",,W",320,",,W",NA,"",NA,"",NA,"",14.1,",,W",18.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3602","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2017-08-13",2.01,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1235,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",77,",,W",55,",,W",NA,"",60,",,W",20,",,W",NA,"",NA,"",NA,"",12.1,",,W",16.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3603","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2017-08-14",2.91,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1250,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",83,",,W",61,",,W",NA,"",180,",,W",160,",,W",NA,"",NA,"",NA,"",14.1,",,W",19,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3604","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2017-08-15",5.82,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1348,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",82,",,W",64,",,W",NA,"",50,",,W",60,",,W",NA,"",NA,"",NA,"",15,",,W",19,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3605","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2017-08-16",5.14,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1630,",,W",0.25,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",85,",,W",62,",,W",NA,"",170,",,W",170,",,W",NA,"",NA,"",NA,"",19.9,",,W",23.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3606","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2017-08-17",12.75,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",2018,",,W",0.13,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",82,",,W",69,",,W",NA,"",290,",,W",270,",,W",NA,"",NA,"",NA,"",23.9,",,W",35.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3607","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2017-08-18",8.72,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",758,",,W",0,"T,,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",81,",,W",66,",,W",NA,"",300,",,W",310,",,W",NA,"",NA,"",NA,"",18.1,",,W",21.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3608","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2017-08-19",3.58,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1627,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",83,",,W",61,",,W",NA,"",100,",,W",110,",,W",NA,"",NA,"",NA,"",10.1,",,W",12.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3609","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2017-08-20",3.13,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1402,",,W",0,"T,,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",88,",,W",61,",,W",NA,"",210,",,W",230,",,W",NA,"",NA,"",NA,"",12.1,",,W",19.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3610","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2017-08-21",6.93,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",2234,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",85,",,W",71,",,W",NA,"",210,",,W",210,",,W",NA,"",NA,"",NA,"",19.9,",,W",27.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3611","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2017-08-22",10.51,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1511,",,W",0.01,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",81,",,W",63,",,W",NA,"",320,",,W",320,",,W",NA,"",NA,"",NA,"",21.9,",,W",28,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3612","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2017-08-23",6.04,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1108,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",78,",,W",57,",,W",NA,"",300,",,W",310,",,W",NA,"",NA,"",NA,"",16.1,",,W",21.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3613","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2017-08-24",6.93,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1142,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",75,",,W",56,",,W",NA,"",30,",,W",20,",,W",NA,"",NA,"",NA,"",21.9,",,W",27.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3614","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2017-08-25",3.8,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1406,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",74,",,W",52,",,W",NA,"",120,",,W",70,",,W",NA,"",NA,"",NA,"",14.1,",,W",17,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3615","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2017-08-26",4.25,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1123,",,W",0,"T,,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",78,",,W",56,",,W",NA,"",110,",,W",140,",,W",NA,"",NA,"",NA,"",13,",,W",18.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3616","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2017-08-27",6.26,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1334,",,W",0.05,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",79,",,W",60,",,W",NA,"",180,",,W",180,",,W",NA,"",NA,"",NA,"",15,",,W",18.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3617","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2017-08-28",4.47,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1529,",,W",0.05,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",81,",,W",62,",,W",NA,"",150,",,W",150,",,W",NA,"",NA,"",NA,"",21,",,W",23.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3618","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2017-08-29",4.47,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",940,",,W",0.04,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",74,",,W",61,",,W",NA,"",10,",,W",20,",,W",NA,"",NA,"",NA,"",13,",,W",17,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3619","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2017-08-30",4.47,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",2203,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",83,",,W",58,",,W",NA,"",20,",,W",350,",,W",NA,"",NA,"",NA,"",16.1,",,W",19.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3620","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2017-08-31",11.86,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1312,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",72,",,W",64,",,W",NA,"",20,",,W",10,",,W",NA,"",NA,"",NA,"",21,",,W",29.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3621","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2017-09-01",8.05,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",804,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",68,",,W",52,",,W",NA,"",60,",,W",80,",,W",NA,"",NA,"",NA,"",17,",,W",25.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3622","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2017-09-02",3.8,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1758,",,W",0.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",75,",,W",49,",,W",NA,"",340,",,W",340,",,W",NA,"",NA,"",NA,"",17,",,W",23,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3623","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2017-09-03",5.59,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1205,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",85,",,W",55,",,W",NA,"",310,",,W",320,",,W",NA,"",NA,"",NA,"",15,",,W",21.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3624","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2017-09-04",10.29,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1114,",,W",0,"T,,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",83,",,W",63,",,W",NA,"",280,",,W",280,",,W",NA,"",NA,"",NA,"",21,",,W",28,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"3625","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2017-09-05",10.07,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1504,",,W",0,"T,,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",70,",,W",54,",,W",NA,"",320,",,W",320,",,W",NA,"",NA,"",NA,"",21.9,",,W",27.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
